Term1,Term2,Term3,TrigramFreq,BigramContextFreq,TrigramProb
dices,que,son,1,2,0.5
si,dices,que,1,1,1.0
",",si,dices,1,17,0.058823529411764705
posible,para,que,1,1,1.0
si,te,debes,1,16,0.0625
te,debes,de,1,1,1.0
debes,de,ir,1,3,0.3333333333333333
de,ir,bien,1,5,0.2
ir,bien,tapada,1,1,1.0
bien,tapada,&,1,1,1.0
siiii,",",ahora,1,10,0.1
",",ahora,comprate,1,6,0.16666666666666666
ahora,comprate,los,1,1,1.0
comprate,los,de,1,1,1.0
los,de,chocolate,1,9,0.1111111111111111
de,chocolate,jaja,1,1,1.0
chocolate,jaja,&,1,1,1.0
$,siiii,jaja,1,33,0.030303030303030304
siiii,jaja,lo,1,1,1.0
jaja,lo,bueno,1,1,1.0
que,se,entienda,1,26,0.038461538461538464
si,me,rebasas,1,32,0.03125
$,si,escucho,1,53,0.018867924528301886
te,adornaron,en,1,1,1.0
les,quedó,bien,1,1,1.0
sube,mucho,el,1,1,1.0
serio,no,te,1,1,1.0
en,serio,no,1,15,0.06666666666666667
repente,rapea,&,1,1,1.0
mucho,el,precio,1,1,1.0
el,precio,&,1,1,1.0
$,oyeee,les,1,1,1.0
oyeee,les,quedó,1,1,1.0
quedó,bien,padreeeee,1,1,1.0
baja,o,sube,1,1,1.0
bien,padreeeee,&,1,1,1.0
$,siii,uno,1,72,0.013888888888888888
siii,uno,mas,1,1,1.0
uno,mas,calientito,1,1,1.0
mas,calientito,sino,1,1,1.0
calientito,sino,ahorita,1,1,1.0
sino,ahorita,te,1,1,1.0
ahorita,te,va,1,2,0.5
o,sube,mucho,1,1,1.0
otro,baja,o,1,1,1.0
si,escucho,varios,1,1,1.0
tener,que,checar,1,4,0.25
más,que,suficiente,1,3,0.3333333333333333
oohh,yaa,",",1,1,1.0
yaa,",",si,1,2,0.5
",",si,van,1,17,0.058823529411764705
si,van,a,1,1,1.0
van,a,tener,1,6,0.16666666666666666
es,más,que,1,2,0.5
preocupes,es,más,1,1,1.0
que,checar,porque,1,1,1.0
a,otro,baja,1,3,0.3333333333333333
checar,porque,a,1,1,1.0
porque,a,veces,1,1,1.0
a,veces,de,1,8,0.125
veces,de,un,1,1,1.0
de,un,momento,1,6,0.16666666666666666
te,preocupes,es,1,10,0.1
un,momento,a,1,3,0.3333333333333333
momento,a,otro,1,1,1.0
te,va,a,1,1,1.0
va,a,dar,1,23,0.043478260869565216
a,dar,calor,1,3,0.3333333333333333
mandé,link,creo,1,1,1.0
sale,la,conversación,1,1,1.0
la,conversación,pero,1,2,0.5
conversación,pero,si,1,1,1.0
si,me,dices,1,32,0.03125
me,dices,que,1,4,0.25
dices,que,te,1,2,0.5
que,te,mandé,1,17,0.058823529411764705
te,mandé,link,1,1,1.0
sé,que,vas,1,2,0.5
de,repente,rapea,1,5,0.2
ya,se,cuál,1,7,0.14285714285714285
se,cuál,es,1,1,1.0
cuál,es,&,1,3,0.3333333333333333
$,depende,la,1,1,1.0
depende,la,materia,1,1,1.0
la,materia,&,1,2,0.5
vale,",",a,1,5,0.2
porque,de,repente,1,1,1.0
me,sale,la,1,1,1.0
aun,me,sale,1,1,1.0
",",aun,me,1,6,0.16666666666666666
busco,",",aun,1,1,1.0
dar,calor,&,1,1,1.0
$,jajajja,esque,1,4,0.25
jajajja,esque,los,1,1,1.0
esque,los,apodos,1,1,1.0
los,apodos,se,1,1,1.0
apodos,se,emepezaron,1,1,1.0
se,emepezaron,a,1,1,1.0
emepezaron,a,distorcionar,1,1,1.0
a,distorcionar,mucho,1,1,1.0
distorcionar,mucho,&,1,1,1.0
$,okey,",",1,1,1.0
okey,",",me,1,1,1.0
",",me,dices,1,13,0.07692307692307693
me,dices,sino,1,4,0.25
dices,sino,yo,1,1,1.0
sino,yo,busco,1,1,1.0
yo,busco,",",1,1,1.0
$,oohh,yaa,1,1,1.0
aplicar,algo,&,1,1,1.0
a,aplicar,algo,1,1,1.0
ya,hasta,acostumbrado,1,2,0.5
sii,",",cua,1,21,0.047619047619047616
v,",",era,1,1,1.0
",",era,casero,1,2,0.5
era,casero,&,1,1,1.0
se,si,erq,1,7,0.14285714285714285
si,erq,que,1,1,1.0
erq,que,ya,1,1,1.0
que,ya,hasta,1,11,0.09090909090909091
hasta,acostumbrado,estaba,1,1,1.0
si,te,cruzabas,1,16,0.0625
acostumbrado,estaba,a,1,1,1.0
estaba,a,el,1,1,1.0
a,el,calor,1,5,0.2
$,pero,tampoco,1,35,0.02857142857142857
pero,tampoco,me,1,3,0.3333333333333333
tampoco,me,quisiera,1,2,0.5
me,quisiera,enfermar,1,1,1.0
quisiera,enfermar,&,1,1,1.0
carlos,v,",",1,2,0.5
de,carlos,v,1,1,1.0
uno,de,carlos,1,3,0.3333333333333333
prove,uno,de,1,1,1.0
escucho,varios,urbanos,1,1,1.0
varios,urbanos,la,1,1,1.0
urbanos,la,mayoria,1,1,1.0
la,mayoria,de,1,1,1.0
mayoria,de,argentina,1,1,1.0
de,argentina,&,1,1,1.0
cua,do,son,1,1,1.0
voy,a,inyentar,1,25,0.04
a,inyentar,a,1,1,1.0
inyentar,a,ver,1,1,1.0
que,tal,&,1,4,0.25
$,cuando,fui,1,3,0.3333333333333333
",",cua,do,1,1,1.0
cuando,fui,a,1,1,1.0
fui,a,toluca,1,4,0.25
a,toluca,prove,1,1,1.0
toluca,prove,uno,1,1,1.0
ayudes,con,eso,1,1,1.0
te,cruzabas,el,1,1,1.0
voy,a,aplicar,1,25,0.04
de,que,número,1,15,0.06666666666666667
en,la,parte,1,38,0.02631578947368421
la,parte,5,1,2,0.5
parte,5,&,1,1,1.0
$,ahhh,buenoo,1,21,0.047619047619047616
ahhh,buenoo,jaja,1,1,1.0
buenoo,jaja,",",1,1,1.0
jaja,",",de,1,3,0.3333333333333333
",",de,que,1,12,0.08333333333333333
que,número,calzas,1,1,1.0
cruzabas,el,parque,1,1,1.0
número,calzas,?,1,1,1.0
calzas,?,&,1,1,1.0
bue,o,de,1,4,0.25
o,de,los,1,2,0.5
de,los,que,1,7,0.14285714285714285
suficiente,con,que,1,1,1.0
los,que,te,1,5,0.2
que,suficiente,con,1,1,1.0
con,que,mañana,1,3,0.3333333333333333
que,mañana,me,1,2,0.5
$,me,quede,1,31,0.03225806451612903
provadoo,?,?,1,1,1.0
el,parque,ahí,1,1,1.0
parque,ahí,estaba,1,1,1.0
ahí,estaba,&,1,1,1.0
me,ayudes,con,1,1,1.0
",",si,lei,1,17,0.058823529411764705
si,lei,tus,1,1,1.0
lei,tus,mensajes,1,1,1.0
tus,mensajes,pero,1,1,1.0
mañana,me,ayudes,1,1,1.0
mensajes,pero,no,1,1,1.0
pero,no,los,1,23,0.043478260869565216
no,los,pude,1,2,0.5
los,pude,contestar,1,1,1.0
pude,contestar,&,1,1,1.0
$,los,has,1,2,0.5
los,has,provadoo,1,1,1.0
has,provadoo,?,1,1,1.0
de,algo,mayor,1,1,1.0
caso,de,algo,1,1,1.0
en,caso,de,1,1,1.0
creo,que,siiiii,1,82,0.012195121951219513
cabello,más,largo,1,1,1.0
estoy,acostumbrado,dormirme,1,1,1.0
acostumbrado,dormirme,temprano,1,1,1.0
dormirme,temprano,es,1,1,1.0
temprano,es,las,1,1,1.0
es,las,12,1,1,1.0
las,12,&,1,1,1.0
el,cabello,más,1,2,0.5
que,siiiii,&,1,1,1.0
ya,estoy,acostumbrado,1,3,0.3333333333333333
$,vi,los,1,1,1.0
vi,los,nombres,1,1,1.0
los,nombres,y,1,1,1.0
nombres,y,varias,1,1,1.0
y,varias,me,1,1,1.0
varias,me,suenan,1,1,1.0
me,suenan,&,1,1,1.0
ah,ya,",",1,2,0.5
más,largo,&,1,1,1.0
también,ya,estoy,1,2,0.5
seguro,en,caso,1,1,1.0
$,aperte,cómoda,1,1,1.0
esque,muchas,cosas,1,1,1.0
$,luego,soy,1,2,0.5
muchas,cosas,no,1,1,1.0
cosas,no,son,1,1,1.0
no,son,reales,1,2,0.5
son,reales,al,1,1,1.0
reales,al,parecer,1,1,1.0
al,parecer,&,1,3,0.3333333333333333
aperte,cómoda,porque,1,1,1.0
aunque,también,ya,1,1,1.0
cómoda,porque,el,1,1,1.0
porque,el,plastico,1,4,0.25
el,plastico,no,1,1,1.0
plastico,no,era,1,1,1.0
no,era,muy,1,2,0.5
era,muy,duro,1,1,1.0
muy,duro,&,1,1,1.0
$,aunque,también,1,4,0.25
ya,",",crei,1,4,0.25
",",crei,que,1,1,1.0
crei,que,era,1,2,0.5
el,día,",",1,8,0.125
saldo,te,lo,1,1,1.0
te,lo,va,1,4,0.25
lo,va,consumiendo,1,1,1.0
va,consumiendo,de,1,1,1.0
consumiendo,de,a,1,1,1.0
de,a,10,1,1,1.0
a,10,el,1,1,1.0
10,el,día,1,1,1.0
día,",",entonces,1,1,1.0
que,era,algún,1,5,0.2
de,peso,cambió,1,1,1.0
",",entonces,son,1,4,0.25
entonces,son,300,1,1,1.0
son,300,si,1,1,1.0
300,si,quier3w,1,1,1.0
si,quier3w,el,1,1,1.0
quier3w,el,mes,1,1,1.0
el,mes,completo,1,1,1.0
de,saldo,te,1,1,1.0
pongas,de,saldo,1,1,1.0
le,pongas,de,1,1,1.0
que,le,pongas,1,12,0.08333333333333333
era,algún,personaje,1,1,1.0
algún,personaje,que,1,1,1.0
personaje,que,conocias,1,1,1.0
que,conocias,&,1,1,1.0
$,siiiiii,&,1,8,0.125
tenia,el,cabello,1,1,1.0
",",tenia,el,1,2,0.5
look,",",tenia,1,1,1.0
solo,que,en,1,10,0.1
que,en,unef9n,1,6,0.16666666666666666
en,unef9n,sin,1,1,1.0
su,look,",",1,1,1.0
cambió,su,look,1,1,1.0
unef9n,sin,importar,1,1,1.0
sin,importar,lo,1,1,1.0
importar,lo,que,1,1,1.0
peso,cambió,su,1,1,1.0
",",esque,muchas,1,8,0.125
entendido,que,siii,1,1,1.0
tengo,entendido,que,1,1,1.0
prendida,",",no,1,1,1.0
ya,tenía,mi,1,1,1.0
igual,como,te,1,1,1.0
tenía,mi,mamá,1,1,1.0
padre,igual,como,1,1,1.0
mi,mamá,la,1,10,0.1
mamá,la,tele,1,1,1.0
la,tele,prendida,1,2,0.5
tele,prendida,",",1,1,1.0
",",no,puse,1,30,0.03333333333333333
ahi,es,donde,1,1,1.0
estuvo,padre,igual,1,2,0.5
no,puse,atención,1,1,1.0
puse,atención,al,1,1,1.0
atención,al,canal,1,1,1.0
al,canal,&,1,1,1.0
ahhh,yaaa,",",1,2,0.5
yaaa,",",siii,1,1,1.0
",",siii,ahi,1,2,0.5
verlo,ya,tenía,1,1,1.0
a,verlo,ya,1,2,0.5
baje,a,verlo,1,1,1.0
cuando,baje,a,1,1,1.0
yp,igual,en,1,2,0.5
igual,en,un,1,1,1.0
como,te,adornaron,1,1,1.0
un,momento,consideré,1,3,0.3333333333333333
momento,consideré,psicología,1,1,1.0
consideré,psicología,&,1,1,1.0
sii,",",mo,1,21,0.047619047619047616
",",mo,transmitieron,1,1,1.0
mo,transmitieron,en,1,1,1.0
transmitieron,en,disney,1,1,1.0
en,disney,&,1,1,1.0
$,pero,nonme,1,35,0.02857142857142857
pero,nonme,creas,1,1,1.0
nonme,creas,jajja,1,1,1.0
creas,jajja,esque,1,1,1.0
jajja,esque,cuando,1,1,1.0
esque,cuando,baje,1,1,1.0
siii,ahi,es,1,1,1.0
es,donde,luego,1,1,1.0
yo,tengo,entendido,1,1,1.0
un,día,de,1,4,0.25
de,hojas,&,1,1,1.0
$,siii,no,1,72,0.013888888888888888
siii,no,pasa,1,1,1.0
no,pasa,nada,1,1,1.0
pasa,nada,&,1,2,0.5
mejor,para,memorizar,1,1,1.0
sii,y,un,1,2,0.5
y,un,día,1,4,0.25
día,de,la,1,3,0.3333333333333333
donde,luego,vamos,1,1,1.0
la,semana,creo,1,5,0.2
semana,creo,que,1,1,1.0
que,es,2,1,22,0.045454545454545456
es,2,x1,1,1,1.0
soy,mejor,para,1,1,1.0
luego,soy,mejor,1,1,1.0
2,x1,&,1,1,1.0
$,yo,tengo,1,37,0.02702702702702703
buen,de,hojas,1,4,0.25
para,memorizar,otras,1,1,1.0
memorizar,otras,cosas,1,1,1.0
$,son,un,1,2,0.5
luego,vamos,el,1,1,1.0
vamos,el,12,1,1,1.0
el,12,&,1,1,1.0
$,yo,me,1,37,0.02702702702702703
yo,me,salgo,1,5,0.2
me,salgo,del,1,1,1.0
salgo,del,otro,1,1,1.0
del,otro,lado,1,1,1.0
otro,lado,",",1,1,1.0
lado,",",por,1,1,1.0
",",por,donde,1,5,0.2
por,donde,salen,1,5,0.2
otras,cosas,&,1,2,0.5
donde,salen,todos,1,1,1.0
salen,todos,los,1,1,1.0
todos,los,carros,1,2,0.5
los,carros,&,1,1,1.0
mes,completo,&,1,1,1.0
$,ooohh,ya,1,2,0.5
ooohh,ya,con,1,1,1.0
bailables,?,&,1,1,1.0
$,si,están,1,53,0.018867924528301886
si,están,buenas,1,1,1.0
están,buenas,?,1,1,1.0
$,grabé,todassssss,1,1,1.0
buenas,?,&,1,1,1.0
$,me,voy,1,31,0.03225806451612903
voy,a,esforzarme,1,25,0.04
a,esforzarme,&,1,1,1.0
aún,no,era,1,4,0.25
$,si,deberías,1,53,0.018867924528301886
no,era,de,1,2,0.5
era,de,noche,1,4,0.25
de,noche,&,1,1,1.0
$,me,tendré,1,31,0.03225806451612903
hicieron,bailables,?,1,1,1.0
tendré,que,aliar,1,2,0.5
que,aliar,con,1,1,1.0
aliar,con,ella,1,1,1.0
grabé,todassssss,&,1,1,1.0
que,me,gustan,1,20,0.05
estilo,que,me,1,1,1.0
lo,que,decian,1,28,0.03571428571428571
triste,o,feliz,1,1,1.0
o,feliz,?,1,1,1.0
feliz,?,?,1,1,1.0
$,la,acabo,1,16,0.0625
la,acabo,de,1,1,1.0
acabo,de,escuchar,1,1,1.0
de,escuchar,",",1,1,1.0
escuchar,",",estaa,1,1,1.0
",",estaa,muy,1,1,1.0
estaa,muy,buena,1,1,1.0
que,decian,",",1,1,1.0
buena,",",definitivamente,1,4,0.25
",",definitivamente,si,1,1,1.0
definitivamente,si,es,1,1,1.0
si,es,del,1,19,0.05263157894736842
es,del,estilo,1,1,1.0
del,estilo,que,1,1,1.0
con,ella,&,1,1,1.0
si,deberías,buscar,1,1,1.0
hizo,mas,triste,1,1,1.0
tu,escuela,igual,1,4,0.25
y,la,estan,1,5,0.2
escuela,igual,hicieron,1,1,1.0
la,estan,atendiendo,1,1,1.0
estan,atendiendo,por,1,1,1.0
atendiendo,por,fuera,1,1,1.0
por,fuera,pero,1,1,1.0
fuera,pero,sigue,1,1,1.0
pero,sigue,yendo,1,1,1.0
sii,",",en,1,21,0.047619047619047616
deberías,buscar,hacerlo,1,1,1.0
sigue,yendo,a,1,1,1.0
yendo,a,sus,1,1,1.0
a,sus,revisiones,1,2,0.5
sus,revisiones,en,1,1,1.0
revisiones,en,el,1,1,1.0
en,el,seguro,1,15,0.06666666666666667
el,seguro,en,1,1,1.0
es,peor,&,1,1,1.0
anemia,y,la,1,1,1.0
tiene,anemia,y,1,1,1.0
igual,tiene,anemia,1,1,1.0
abuela,igual,tiene,1,1,1.0
buscar,hacerlo,en,1,1,1.0
hacerlo,en,tu,1,1,1.0
igual,hicieron,bailables,1,1,1.0
tu,escuela,como,1,4,0.25
escuela,como,me,1,1,1.0
como,me,dijiste,1,1,1.0
me,dijiste,para,1,1,1.0
dijiste,para,que,1,1,1.0
que,no,andes,1,31,0.03225806451612903
no,andes,de,1,1,1.0
andes,de,un,1,1,1.0
de,un,lado,1,6,0.16666666666666666
un,lado,a,1,1,1.0
lado,a,otro,1,1,1.0
a,otro,&,1,3,0.3333333333333333
$,mi,abuela,1,7,0.14285714285714285
mi,abuela,igual,1,1,1.0
mas,triste,o,1,1,1.0
te,hizo,mas,1,1,1.0
ya,con,razón,1,2,0.5
$,en,el,1,32,0.03125
si,los,habia,1,5,0.2
los,habia,visto,1,1,1.0
habia,visto,pero,1,5,0.2
visto,pero,no,1,1,1.0
no,me,sabia,1,22,0.045454545454545456
me,sabia,el,1,1,1.0
sabia,el,nombre,1,1,1.0
",",parte,de,1,1,1.0
decian,",",parte,1,1,1.0
$,te,gusta,1,14,0.07142857142857142
$,esa,cuenta,1,3,0.3333333333333333
esa,cuenta,que,1,1,1.0
cuenta,que,perdiste,1,2,0.5
que,perdiste,fue,1,1,1.0
perdiste,fue,la,1,1,1.0
fue,la,de,1,5,0.2
la,de,apenas,1,14,0.07142857142857142
de,apenas,no,1,1,1.0
ahhyaa,",",si,1,1,1.0
parte,de,que,1,4,0.25
$,ahhyaa,",",1,1,1.0
hora,?,&,1,1,1.0
buen,de,peso,1,4,0.25
razón,",",cuando,1,3,0.3333333333333333
",",cuando,te,1,5,0.2
cuando,te,toca,1,1,1.0
te,toca,a,1,2,0.5
toca,a,ti,1,1,1.0
bajo,un,buen,1,2,0.5
que,bajo,un,1,1,1.0
ti,si,entras,1,2,0.5
si,entras,a,1,1,1.0
de,que,bajo,1,15,0.06666666666666667
entras,a,las,1,1,1.0
las,5,o,1,2,0.5
5,o,a,1,1,1.0
o,a,qué,1,2,0.5
a,qué,hora,1,1,1.0
qué,hora,?,1,1,1.0
apenas,no,?,1,1,1.0
te,gusta,martin,1,6,0.16666666666666666
se,te,hizo,1,3,0.3333333333333333
porque,le,flexiono,1,1,1.0
2,en,la,1,1,1.0
sii,",",ahí,1,21,0.047619047619047616
",",ahí,es,1,1,1.0
ahí,es,cuando,1,2,0.5
cuando,más,le,1,2,0.5
más,le,duele,1,1,1.0
le,duele,porque,1,1,1.0
duele,porque,le,1,1,1.0
le,flexiono,la,1,1,1.0
gusta,martin,garrix,1,1,1.0
flexiono,la,rodilla,1,1,1.0
la,rodilla,&,1,1,1.0
$,hola,",",1,15,0.06666666666666667
hola,",",nop,1,1,1.0
",",nop,&,1,1,1.0
$,la,película,1,16,0.0625
la,película,se,1,2,0.5
película,se,te,1,1,1.0
esas,2,en,1,1,1.0
meter,esas,2,1,1,1.0
debo,meter,esas,1,1,1.0
eso,debo,meter,1,1,1.0
martin,garrix,?,1,1,1.0
garrix,?,?,1,1,1.0
$,ssii,",",1,1,1.0
ssii,",",no,1,1,1.0
",",no,tengo,1,30,0.03333333333333333
no,tengo,problema,1,4,0.25
tengo,problema,&,1,2,0.5
$,si,quieres,1,53,0.018867924528301886
si,quieres,&,1,2,0.5
yp,igual,pero,1,2,0.5
igual,pero,hirviendo,1,1,1.0
pero,hirviendo,no,1,1,1.0
hirviendo,no,puedo,1,1,1.0
no,puedo,&,1,2,0.5
$,entonces,por,1,11,0.09090909090909091
entonces,por,eso,1,1,1.0
por,eso,debo,1,7,0.14285714285714285
5,hr,&,1,1,1.0
entiendo,mucho,del,1,1,1.0
que,vas,a,1,1,1.0
youtube,y,fue,1,1,1.0
comencé,a,encontrar,1,1,1.0
diversión,jajja,porque,1,1,1.0
a,encontrar,muy,1,1,1.0
encontrar,muy,buenos,1,1,1.0
muy,buenos,canales,1,1,1.0
buenos,canales,de,1,1,1.0
canales,de,youtube,1,1,1.0
de,youtube,y,1,2,0.5
y,fue,lo,1,1,1.0
bien,",",comencé,1,9,0.1111111111111111
me,ayudó,&,1,2,0.5
es,de,la,1,6,0.16666666666666666
de,la,canción,1,40,0.025
la,canción,de,1,2,0.5
canción,de,shrek,1,1,1.0
de,shrek,jajajaj,1,1,1.0
shrek,jajajaj,pero,1,1,1.0
jajajaj,pero,solo,1,1,1.0
",",comencé,a,1,1,1.0
jajja,porque,compitiendo,1,1,1.0
que,la,mayor,1,9,0.1111111111111111
bien,feo,&,1,2,0.5
mi,mamá,casi,1,10,0.1
mamá,casi,no,1,1,1.0
$,parece,como,1,1,1.0
parece,como,las,1,1,1.0
como,las,peliculas,1,1,1.0
las,peliculas,4d,1,1,1.0
peliculas,4d,&,1,1,1.0
$,bien,feo,1,1,1.0
y,ya,me,1,10,0.1
estudié,bien,",",1,1,1.0
ya,me,di,1,11,0.09090909090909091
me,di,cuenta,1,1,1.0
di,cuenta,que,1,1,1.0
cuenta,que,realmente,1,2,0.5
porque,compitiendo,ni,1,1,1.0
que,realmente,nunca,1,1,1.0
realmente,nunca,estudié,1,1,1.0
nunca,estudié,bien,1,1,1.0
pero,solo,como,1,2,0.5
solo,como,el,1,1,1.0
como,el,tarareo,1,4,0.25
me,gusta,es,1,9,0.1111111111111111
no,hay,orden,1,10,0.1
ya,de,esa,1,4,0.25
de,esa,saga,1,2,0.5
esa,saga,pero,1,1,1.0
saga,pero,la,1,1,1.0
la,que,más,1,12,0.08333333333333333
que,más,me,1,1,1.0
más,me,gusta,1,2,0.5
gusta,es,la,1,1,1.0
por,diversión,jajja,1,1,1.0
es,la,3,1,11,0.09090909090909091
la,3,&,1,2,0.5
ahh,",",creo,1,3,0.3333333333333333
que,esa,hace,1,4,0.25
esa,hace,menos,1,1,1.0
hace,menos,daño,1,1,1.0
menos,daño,&,1,1,1.0
$,siento,que,1,1,1.0
peliculas,ya,de,1,1,1.0
7,peliculas,ya,1,1,1.0
o,7,peliculas,1,1,1.0
6,o,7,1,1,1.0
el,tarareo,jaja,1,1,1.0
tarareo,jaja,&,1,1,1.0
$,en,azcapotzalco,1,32,0.03125
en,azcapotzalco,&,1,1,1.0
$,4,discos,1,2,0.5
4,discos,de,1,1,1.0
discos,de,cada,1,1,1.0
de,cada,peso,1,1,1.0
cada,peso,&,1,1,1.0
siii,",",está,1,43,0.023255813953488372
",",está,buena,1,4,0.25
",",por,diversión,1,5,0.2
creo,que,hay,1,82,0.012195121951219513
sii,",",por,1,21,0.047619047619047616
hay,orden,&,1,1,1.0
que,hay,6,1,2,0.5
hay,6,o,1,1,1.0
asi,",",a,1,3,0.3333333333333333
gustaa,asi,",",1,1,1.0
me,gustaa,asi,1,2,0.5
y,mas,a,1,2,0.5
$,desde,ahorita,1,1,1.0
desde,ahorita,ya,1,1,1.0
ahorita,ya,estas,1,2,0.5
siii,que,mal,1,1,1.0
estas,en,la,1,2,0.5
la,tarde,?,1,7,0.14285714285714285
tarde,?,?,1,2,0.5
siii,y,mas,1,4,0.25
mas,a,esa,1,4,0.25
se,cuantas,son,1,1,1.0
ayyy,siii,que,1,1,1.0
esa,hora,&,1,2,0.5
$,jajajjajaja,",",1,1,1.0
jajajjajaja,",",yo,1,1,1.0
",",yo,tampoco,1,20,0.05
$,ayyy,siii,1,4,0.25
te,gano,&,1,1,1.0
yo,tampoco,se,1,4,0.25
se,inundaron,&,1,1,1.0
si,se,inundaron,1,9,0.1111111111111111
escuelas,que,si,1,1,1.0
de,escuelas,que,1,1,1.0
los,demás,&,1,5,0.2
ah,pues,ya,1,3,0.3333333333333333
pues,ya,solo,1,4,0.25
ya,solo,esta,1,5,0.2
solo,esta,semana,1,1,1.0
mal,",",bueno,1,1,1.0
que,mal,",",1,1,1.0
esta,semana,y,1,3,0.3333333333333333
semana,y,ya,1,2,0.5
y,ya,&,1,10,0.1
$,ahh,esque,1,16,0.0625
ahh,esque,me,1,1,1.0
esque,me,salieron,1,3,0.3333333333333333
me,salieron,vari9s,1,1,1.0
salieron,vari9s,videos,1,1,1.0
vari9s,videos,de,1,1,1.0
videos,de,escuelas,1,1,1.0
tampoco,se,cuantas,1,1,1.0
cuantas,son,",",1,1,1.0
si,me,gustaa,1,32,0.03125
allí,no,&,1,1,1.0
?,yo,digo,1,1,1.0
digo,que,chance,1,4,0.25
que,chance,y,1,1,1.0
chance,y,siii,1,1,1.0
y,siii,&,1,2,0.5
de,los,de,1,7,0.14285714285714285
los,de,allí,1,9,0.1111111111111111
de,allí,no,1,2,0.5
ya,mañana,te,1,2,0.5
son,",",bueno,1,1,1.0
mañana,te,enseñoo,1,4,0.25
te,enseñoo,sin,1,1,1.0
enseñoo,sin,faltaa,1,1,1.0
compitiendo,ni,de,1,1,1.0
sin,faltaa,&,1,1,1.0
$,ahh,con,1,16,0.0625
ahh,con,razón,1,1,1.0
razón,",",a,1,3,0.3333333333333333
?,?,yo,1,96,0.010416666666666666
$,no,?,1,68,0.014705882352941176
la,lleva,&,1,1,1.0
no,la,lleva,1,4,0.25
",",bueno,vamos,1,6,0.16666666666666666
bueno,vamos,a,1,1,1.0
chiste,te,gano,1,1,1.0
vamos,a,estar,1,11,0.09090909090909091
a,estar,parejos,1,6,0.16666666666666666
estar,parejos,&,1,1,1.0
ahh,",",cantó,1,3,0.3333333333333333
",",cantó,las,1,1,1.0
cantó,las,mismas,1,1,1.0
las,mismas,&,1,1,1.0
$,aunque,hay,1,4,0.25
aunque,hay,varios,1,1,1.0
hay,varios,muy,1,1,1.0
varios,muy,ricos,1,1,1.0
de,chiste,te,1,3,0.3333333333333333
$,no,esa,1,68,0.014705882352941176
no,esa,no,1,1,1.0
siento,que,la,1,3,0.3333333333333333
la,mayor,parte,1,1,1.0
mas,que,los,1,4,0.25
imagen,?,&,1,1,1.0
pasados,?,&,1,1,1.0
y,que,dice,1,8,0.125
que,dice,arriba,1,1,1.0
dado,su,propio,1,1,1.0
dice,arriba,de,1,1,1.0
arriba,de,la,1,1,1.0
de,la,imagen,1,40,0.025
la,imagen,?,1,1,1.0
siii,",",esoero,1,43,0.023255813953488372
o,los,pasados,1,1,1.0
",",esoero,que,1,1,1.0
esoero,que,no,1,1,1.0
no,nos,agarre,1,4,0.25
nos,agarre,asi,1,1,1.0
agarre,asi,a,1,1,1.0
asi,a,nosostros,1,1,1.0
a,nosostros,&,1,1,1.0
$,haces,tu,1,1,1.0
los,pasados,?,1,1,1.0
estps,o,los,1,1,1.0
mayor,parte,del,1,1,1.0
a,ese,&,1,3,0.3333333333333333
verdad,",",ese,1,2,0.5
",",ese,día,1,1,1.0
ese,día,que,1,5,0.2
que,fui,",",1,3,0.3333333333333333
y,ya,de,1,10,0.1
fui,",",pero,1,1,1.0
pero,esque,ya,1,2,0.5
esque,ya,está,1,5,0.2
está,más,viejita,1,2,0.5
$,estps,o,1,1,1.0
lugar,a,ese,1,2,0.5
propio,lugar,a,1,1,1.0
más,viejita,&,1,1,1.0
y,si,te,1,10,0.1
su,propio,lugar,1,1,1.0
te,deja,hacerlo,1,3,0.3333333333333333
deja,hacerlo,?,1,1,1.0
hacerlo,?,?,1,1,1.0
haces,tu,tarea,1,1,1.0
tu,tarea,en,1,1,1.0
tarea,en,tu,1,1,1.0
?,?,antes,1,96,0.010416666666666666
que,no,como,1,31,0.03225806451612903
no,como,es,1,1,1.0
como,es,el,1,3,0.3333333333333333
el,que,trae,1,14,0.07142857142857142
que,trae,nuez,1,1,1.0
trae,nuez,&,1,1,1.0
$,ahhh,en,1,21,0.047619047619047616
ahhh,en,serio,1,1,1.0
?,antes,si,1,1,1.0
en,tu,cuarto,1,12,0.08333333333333333
antes,si,estaba,1,1,1.0
si,estaba,mucho,1,3,0.3333333333333333
estaba,mucho,de,1,1,1.0
mucho,de,moda,1,2,0.5
de,moda,&,1,2,0.5
$,jajja,esuqe,1,4,0.25
jajja,esuqe,luego,1,1,1.0
esuqe,luego,no,1,1,1.0
unico,que,no,1,2,0.5
el,unico,que,1,1,1.0
",",el,unico,1,5,0.2
",",",",el,1,1,1.0
tu,cuarto,por,1,2,0.5
cuarto,por,las,1,1,1.0
por,las,tarde,1,2,0.5
las,tarde,?,1,1,1.0
hayan,dado,su,1,1,1.0
tarde,?,&,1,2,0.5
$,esta,miy,1,5,0.2
esta,miy,rico,1,1,1.0
miy,rico,y,1,1,1.0
rico,y,en,1,1,1.0
y,en,bebible,1,3,0.3333333333333333
en,bebible,igual,1,1,1.0
bebible,igual,&,1,1,1.0
siii,",",",",1,43,0.023255813953488372
le,hayan,dado,1,1,1.0
que,le,hayan,1,12,0.08333333333333333
gustó,que,le,1,1,1.0
