Term1,Term2,BigramFreq,ContextFreq,BigramProb
manda,🙏,1,2,0.5
se,manda,1,28,0.03571428571428571
y,se,1,32,0.03125
importantes,y,1,1,1.0
mas,importantes,1,1,1.0
los,mas,1,11,0.09090909090909091
de,los,1,54,0.018518518518518517
al,límite,1,10,0.1
llegar,al,1,1,1.0
gusta,llegar,1,2,0.5
no,quiere,1,56,0.017857142857142856
no,por,1,56,0.017857142857142856
enojar,cabrón,1,1,1.0
a,enojar,1,47,0.02127659574468085
me,voy,1,24,0.041666666666666664
yo,me,1,12,0.08333333333333333
sacalo,&,1,1,1.0
$,sacalo,1,416,0.002403846153846154
josue,gaby,1,2,0.5
el,josue,1,47,0.02127659574468085
ir,el,1,3,0.3333333333333333
quiere,ir,1,2,0.5
noches,&,1,2,0.5
nosotros,lo,1,8,0.125
todo,.,1,5,0.2
hacés,todo,1,1,1.0
tu,hacés,1,4,0.25
durmiendo,mientras,1,1,1.0
esta,durmiendo,1,15,0.06666666666666667
",",esta,1,64,0.015625
clon,",",1,3,0.3333333333333333
tu,clon,1,4,0.25
hace,tu,1,1,1.0
me,hace,1,24,0.041666666666666664
terminamos,&,1,1,1.0
que,tú,1,61,0.01639344262295082
no,tienes,1,56,0.017857142857142856
tienes,perforaciones,1,3,0.3333333333333333
perforaciones,en,1,1,1.0
su,posible,1,4,0.25
para,su,1,13,0.07692307692307693
protocolo,para,1,12,0.08333333333333333
observaciones,del,1,3,0.3333333333333333
tus,observaciones,1,1,1.0
lanzas,tus,1,1,1.0
nos,lanzas,1,20,0.05
",",nos,1,64,0.015625
fa,",",1,1,1.0
por,fa,1,20,0.05
5215512499392,por,1,19,0.05263157894736842
martes,&,1,1,1.0
$,martes,1,416,0.002403846153846154
$,x2,1,416,0.002403846153846154
tiene,gabygod,1,5,0.2
lo,tiene,1,29,0.034482758620689655
ya,lo,1,32,0.03125
gambino,",",1,1,1.0
diciendo,gambino,1,1,1.0
esta,diciendo,1,15,0.06666666666666667
orejas,&,1,1,1.0
las,orejas,1,8,0.125
en,las,1,17,0.058823529411764705
lo,terminamos,1,29,0.034482758620689655
semana,nosotros,1,2,0.5
correción,.,1,1,1.0
$,justificación,1,416,0.002403846153846154
teoría,de,1,5,0.2
$,tengo,1,416,0.002403846153846154
leer,xdxdxd,1,1,1.0
sabe,leer,1,1,1.0
no,sabe,1,56,0.017857142857142856
promedio,no,1,1,1.0
escom,promedio,1,2,0.5
estudiantes,escom,1,1,1.0
el,estudiantes,1,47,0.02127659574468085
:,el,1,11,0.09090909090909091
justificación,:,1,1,1.0
but,&,1,2,0.5
de,semana,1,54,0.018518518518518517
sólo,&,1,1,1.0
el,sólo,1,47,0.02127659574468085
protocolo,el,1,12,0.08333333333333333
escribiendo,el,1,1,1.0
estaba,escribiendo,1,2,0.5
razón,estaba,1,1,1.0
con,razón,1,18,0.05555555555555555
utilizo,&,1,1,1.0
nos,utilizo,1,20,0.05
solo,nos,1,9,0.1111111111111111
xdxdxdxd,&,1,1,1.0
de,que,1,54,0.018518518518518517
que,&,1,61,0.01639344262295082
$,mientras,1,416,0.002403846153846154
mientras,@,1,3,0.3333333333333333
fin,de,1,1,1.0
el,fin,1,47,0.02127659574468085
tt,&,1,2,0.5
ahorita,estamos,1,2,0.5
pero,ahorita,1,13,0.07692307692307693
trabajamos,pero,1,2,0.5
favooooor,&,1,1,1.0
por,favooooor,1,20,0.05
saques,por,1,2,0.5
🧐,&,1,4,0.25
$,🧐,1,416,0.002403846153846154
analizando,&,1,1,1.0
y,analizando,1,32,0.03125
objetivos,y,1,1,1.0
los,objetivos,1,11,0.09090909090909091
leyendo,los,1,1,1.0
esta,leyendo,1,15,0.06666666666666667
clon,esta,1,3,0.3333333333333333
su,clon,1,4,0.25
",",su,1,64,0.015625
aqui,",",1,3,0.3333333333333333
esta,aqui,1,15,0.06666666666666667
5215512499392,esta,1,19,0.05263157894736842
posible,correción,1,1,1.0
y,puedes,1,32,0.03125
esto,&,1,4,0.25
favor,😭,1,4,0.25
sus,observaciones,1,2,0.5
dan,sus,1,1,1.0
me,dan,1,24,0.041666666666666664
y,me,1,32,0.03125
cronograma,y,1,2,0.5
revisar,el,1,1,1.0
pueden,revisar,1,1,1.0
",",pueden,1,64,0.015625
gummyfriends,",",1,3,0.3333333333333333
noches,gummyfriends,1,2,0.5
😭,&,1,3,0.3333333333333333
ta,cabrón,1,1,1.0
nuestro,director,1,3,0.3333333333333333
$,ta,1,416,0.002403846153846154
vavavavaa,&,1,1,1.0
$,vavavavaa,1,416,0.002403846153846154
a,sagal,1,47,0.02127659574468085
pedirselo,a,1,1,1.0
para,pedirselo,1,13,0.07692307692307693
brito,para,1,4,0.25
esto,a,1,4,0.25
pediste,esto,1,1,1.0
le,pediste,1,14,0.07142857142857142
como,le,1,8,0.125
observaciones,.,1,3,0.3333333333333333
$,en,1,416,0.002403846153846154
en,este,1,17,0.058823529411764705
este,momento,1,12,0.08333333333333333
madre,esto,1,2,0.5
chingo,a,1,1,1.0
$,chingo,1,416,0.002403846153846154
aaaaaaaaaaa,&,1,1,1.0
$,aaaaaaaaaaa,1,416,0.002403846153846154
nomaaaaaaaaa,&,1,1,1.0
$,nomaaaaaaaaa,1,416,0.002403846153846154
el,josué,1,47,0.02127659574468085
es,el,1,13,0.07692307692307693
asi,es,1,3,0.3333333333333333
$,xd,1,416,0.002403846153846154
",",por,1,64,0.015625
preguntamos,&,1,1,1.0
mañana,preguntamos,1,8,0.125
mencionó,sagal,1,1,1.0
nos,mencionó,1,20,0.05
revisando,lo,1,1,1.0
y,revisando,1,32,0.03125
diagramas,y,1,1,1.0
el,diagramas,1,47,0.02127659574468085
haciendo,el,1,3,0.3333333333333333
estoy,haciendo,1,4,0.25
momento,estoy,1,1,1.0
director,?,1,1,1.0
siendo,nuestro,1,1,1.0
puedes,pasar,1,1,1.0
gracias,x2,1,21,0.047619047619047616
digo,que,1,4,0.25
observaciones,?,1,3,0.3333333333333333
haga,observaciones,1,2,0.5
nos,haga,1,20,0.05
igual,nos,1,2,0.5
que,igual,1,61,0.01639344262295082
vez,para,1,1,1.0
una,vez,1,11,0.09090909090909091
brito,de,1,4,0.25
mandamos,a,1,1,1.0
lo,mandamos,1,29,0.034482758620689655
",",nada,1,64,0.015625
sigue,siendo,1,1,1.0
osea,",",1,1,1.0
$,osea,1,416,0.002403846153846154
dando,.,1,1,1.0
vaya,dando,1,2,0.5
de,vaya,1,54,0.018518518518518517
5215565635201,de,1,9,0.1111111111111111
que,@,1,61,0.01639344262295082
nlp,para,1,7,0.14285714285714285
código,de,1,2,0.5
el,código,1,47,0.02127659574468085
pasar,el,1,1,1.0
que,ni,1,61,0.01639344262295082
ni,ha,1,2,0.5
ha,leido,1,2,0.5
leido,sagal,1,1,1.0
entonces,sigue,1,5,0.2
no,puede,1,56,0.017857142857142856
3,&,1,5,0.2
las,3,1,8,0.125
primero,a,1,1,1.0
iremos,primero,1,3,0.3333333333333333
valimos,:,1,1,1.0
ya,valimos,1,32,0.03125
aceptación,gabygod,1,1,1.0
$,aceptación,1,416,0.002403846153846154
creo,xd,1,12,0.08333333333333333
hara,pipa,1,1,1.0
lo,hara,1,29,0.034482758620689655
eso,lo,1,4,0.25
$,eso,1,416,0.002403846153846154
nomás,xdxd,1,1,1.0
así,nomás,1,1,1.0
vio,así,1,1,1.0
lo,vio,1,29,0.034482758620689655
solo,lo,1,9,0.1111111111111111
y,solo,1,32,0.03125
xd,y,1,15,0.06666666666666667
sagal,xd,1,9,0.1111111111111111
metodología,&,1,4,0.25
-,idf,1,1,1.0
modificar,la,1,1,1.0
eres,me,1,3,0.3333333333333333
que,cabroooon,1,61,0.01639344262295082
enfermando,&,1,1,1.0
ando,enfermando,1,1,1.0
me,ando,1,24,0.041666666666666664
sticker,:,1,1,1.0
este,sticker,1,12,0.08333333333333333
aplicar,este,1,1,1.0
iba,aplicar,1,2,0.5
mañana,iba,1,8,0.125
esque,mañana,1,3,0.3333333333333333
horaaaa,&,1,1,1.0
qué,horaaaa,1,8,0.125
pregunté,a,1,2,0.5
stuart,.,1,2,0.5
con,stuart,1,18,0.05555555555555555
a,ir,1,47,0.02127659574468085
hora,vamos,1,1,1.0
qué,hora,1,8,0.125
las,imágenes,1,8,0.125
mucho,las,1,2,0.5
gustan,mucho,1,1,1.0
le,gustan,1,14,0.07142857142857142
son,imágenes,1,2,0.5
cabroooon,eres,1,1,1.0
me,cae,1,24,0.041666666666666664
wey,",",1,6,0.16666666666666666
cae,&,1,1,1.0
lab,&,1,1,1.0
en,lab,1,17,0.058823529411764705
es,en,1,13,0.07692307692307693
lección,.,1,1,1.0
la,lección,1,29,0.034482758620689655
aprendí,la,1,1,1.0
ya,aprendí,1,32,0.03125
popue,gabygod,1,6,0.16666666666666666
un,popue,1,15,0.06666666666666667
confies,en,1,1,1.0
nunca,confies,1,1,1.0
$,nunca,1,416,0.002403846153846154
tociendo,wey,1,1,1.0
estoy,tociendo,1,4,0.25
",",estoy,1,64,0.015625
viste,",",1,1,1.0
ya,viste,1,32,0.03125
*,coooof,1,7,0.14285714285714285
$,coooof,1,416,0.002403846153846154
escucha,&,1,1,1.0
",",escucha,1,64,0.015625
mira,",",1,1,1.0
$,mira,1,416,0.002403846153846154
$,son,1,416,0.002403846153846154
no,creo,1,56,0.017857142857142856
cococococo,&,1,1,1.0
$,cococococo,1,416,0.002403846153846154
protocolo,no,1,12,0.08333333333333333
",",en,1,64,0.015625
requisitos,",",1,1,1.0
piden,requisitos,1,1,1.0
si,piden,1,22,0.045454545454545456
tt1,si,1,2,0.5
para,tt1,1,13,0.07692307692307693
qué,para,1,8,0.125
por,qué,1,20,0.05
él,por,1,3,0.3333333333333333
a,él,1,47,0.02127659574468085
también,a,1,7,0.14285714285714285
convenga,también,1,1,1.0
le,convenga,1,14,0.07142857142857142
si,le,1,22,0.045454545454545456
sé,si,1,1,1.0
no,sé,1,56,0.017857142857142856
qué,no,1,8,0.125
solo,qué,1,9,0.1111111111111111
problema,gabygod,1,1,1.0
hay,problema,1,4,0.25
mi,no,1,4,0.25
por,mi,1,20,0.05
el,tt1,1,47,0.02127659574468085
tt1,.,1,2,0.5
tengo,un,1,4,0.25
jsjsjsjs,&,1,2,0.5
confianza,&,1,1,1.0
fe,confianza,1,1,1.0
intervalos,fe,1,1,1.0
$,intervalos,1,416,0.002403846153846154
b0,&,1,1,1.0
y,b0,1,32,0.03125
b1,y,1,1,1.0
$,b1,1,416,0.002403846153846154
advertising,&,1,1,1.0
$,advertising,1,416,0.002403846153846154
provechito,@,1,1,1.0
un,audio,1,15,0.06666666666666667
$,provechito,1,416,0.002403846153846154
gabygood,.,1,2,0.5
2,gabygood,1,1,1.0
los,2,1,11,0.09090909090909091
saca,a,1,1,1.0
nos,saca,1,20,0.05
donde,nos,1,1,1.0
popue,donde,1,6,0.16666666666666666
de,popue,1,54,0.018518518518518517
audio,de,1,3,0.3333333333333333
ay,wey,1,5,0.2
",",lo,1,64,0.015625
$,pues,1,416,0.002403846153846154
protocolo,en,1,12,0.08333333333333333
$,manda,1,416,0.002403846153846154
),&,1,5,0.2
amigo,),1,1,1.0
no,amigo,1,56,0.017857142857142856
(,no,1,16,0.0625
trabajo,(,1,1,1.0
de,trabajo,1,54,0.018518518518518517
compañero,de,1,1,1.0
gusto,compañero,1,2,0.5
un,gusto,1,15,0.06666666666666667
rúbrica,del,1,1,1.0
la,rúbrica,1,29,0.034482758620689655
reenvio,la,1,1,1.0
$,reenvio,1,416,0.002403846153846154
buitron,&,1,1,1.0
israel,buitron,1,1,1.0
tal,israel,1,1,1.0
ese,tal,1,3,0.3333333333333333
a,ese,1,47,0.02127659574468085
viendo,a,1,1,1.0
estaba,viendo,1,2,0.5
también,estaba,1,7,0.14285714285714285
",",también,1,64,0.015625
manda,el,1,2,0.5
en,cuestion,1,17,0.058823529411764705
lo,envie,1,29,0.034482758620689655
cuestion,&,1,1,1.0
andamos,.,1,1,1.0
aqui,andamos,1,3,0.3333333333333333
cosa,aqui,1,2,0.5
que,cualquier,1,61,0.01639344262295082
decimos,que,1,1,1.0
te,decimos,1,16,0.0625
",",los,1,64,0.015625
$,jsjsjs,1,416,0.002403846153846154
dijo,&,1,4,0.25
coach,&,1,1,1.0
nuestro,coach,1,3,0.3333333333333333
ser,nuestro,1,2,0.5
esponjositos,va,1,1,1.0
el,esponjositos,1,47,0.02127659574468085
cosa,los,1,2,0.5
$,cualquier,1,416,0.002403846153846154
muchísimo,gabygod,1,1,1.0
siento,muchísimo,1,2,0.5
h0,&,1,1,1.0
$,h0,1,416,0.002403846153846154
ho,&,1,1,1.0
rechazo,ho,1,1,1.0
$,rechazo,1,416,0.002403846153846154
$,jajaja,1,416,0.002403846153846154
fiateira,&,1,1,1.0
$,fiateira,1,416,0.002403846153846154
betterware,&,1,1,1.0
yo,puedo,1,12,0.08333333333333333
organizar,para,1,1,1.0
a,organizar,1,47,0.02127659574468085
nos,vamos,1,20,0.05
como,nos,1,8,0.125
chicas,",",1,2,0.5
$,chicas,1,416,0.002403846153846154
quiere,?,1,2,0.5
lo,quiere,1,29,0.034482758620689655
cuándo,lo,1,2,0.5
para,cuándo,1,13,0.07692307692307693
digo,para,1,4,0.25
te,digo,1,16,0.0625
nooooo,&,1,1,1.0
$,nooooo,1,416,0.002403846153846154
ganaron,&,1,1,1.0
gummyboys,ganaron,1,3,0.3333333333333333
$,los,1,416,0.002403846153846154
jajaja,&,1,3,0.3333333333333333
equivocado,jajaja,1,1,1.0
chat,equivocado,1,1,1.0
al,chat,1,10,0.1
envie,al,1,1,1.0
puedo,en,1,1,1.0
la,noche,1,29,0.034482758620689655
noche,darle,1,1,1.0
existe,audio,1,1,1.0
$,betterware,1,416,0.002403846153846154
better,&,1,1,1.0
$,better,1,416,0.002403846153846154
ti,.,1,2,0.5
a,ti,1,47,0.02127659574468085
sacar,a,1,2,0.5
te,va,1,16,0.0625
también,te,1,7,0.14285714285714285
),también,1,5,0.2
audio,),1,3,0.3333333333333333
(,existe,1,16,0.0625
darle,pero,1,1,1.0
dijo,(,1,4,0.25
me,dijo,1,24,0.041666666666666664
por,lo,1,20,0.05
y,por,1,32,0.03125
equipo,&,1,6,0.16666666666666666
saco,del,1,2,0.5
josué,me,1,3,0.3333333333333333
5215512499392,josué,1,19,0.05263157894736842
nochecita,&,1,1,1.0
la,nochecita,1,29,0.034482758620689655
pues,por,1,2,0.5
a,vale,1,47,0.02127659574468085
a,modificar,1,47,0.02127659574468085
to,detect,1,1,1.0
handwriting,data,1,1,1.0
$,handwriting,1,416,0.002403846153846154
tiempo,gabygod,1,4,0.25
de,tiempo,1,54,0.018518518518518517
series,de,1,1,1.0
baja,series,1,1,1.0
de,baja,1,54,0.018518518518518517
da,de,1,2,0.5
ya,da,1,32,0.03125
god,?,1,2,0.5
profe,god,1,1,1.0
$,profe,1,416,0.002403846153846154
solo,@,1,9,0.1111111111111111
vaya,solo,1,2,0.5
que,vaya,1,61,0.01639344262295082
él,&,1,3,0.3333333333333333
directo,con,1,1,1.0
mejor,directo,1,4,0.25
qué,mejor,1,8,0.125
digo,qué,1,4,0.25
compañeros,&,1,1,1.0
mis,compañeros,1,1,1.0
de,mis,1,54,0.018518518518518517
data,to,1,1,1.0
detect,alzheimer,1,1,1.0
ese,ya,1,3,0.3333333333333333
alzheimer,’,1,2,0.5
escom,",",1,2,0.5
en,escom,1,17,0.058823529411764705
uno,en,1,1,1.0
a,uno,1,47,0.02127659574468085
conocías,a,1,1,1.0
qué,conocías,1,8,0.125
dijiste,qué,1,1,1.0
que,dijiste,1,61,0.01639344262295082
profesor,que,1,2,0.5
el,profesor,1,47,0.02127659574468085
5215512499392,el,1,19,0.05263157894736842
cierto,@,1,4,0.25
protocolo,.,1,12,0.08333333333333333
=,protocolo,1,1,1.0
anáhuac,=,1,1,1.0
la,anáhuac,1,29,0.034482758620689655
doctor,de,1,1,1.0
un,doctor,1,15,0.06666666666666667
nlp,+,1,7,0.14285714285714285
$,nlp,1,416,0.002403846153846154
disease,&,1,1,1.0
s,disease,1,1,1.0
’,s,1,1,1.0
protocolos,de,1,2,0.5
los,protocolos,1,11,0.09090909090909091
sobre,los,1,1,1.0
pregunté,sobre,1,2,0.5
la,platica,1,29,0.034482758620689655
envío,la,1,1,1.0
les,envío,1,1,1.0
",",les,1,64,0.015625
",",entonces,1,64,0.015625
investigar,jajaja,1,1,1.0
a,investigar,1,47,0.02127659574468085
empecé,a,1,1,1.0
y,empecé,1,32,0.03125
4to,y,1,1,1.0
de,4to,1,54,0.018518518518518517
falta,de,1,3,0.3333333333333333
me,falta,1,24,0.041666666666666664
materia,que,1,1,1.0
l,materia,1,1,1.0
de,l,1,54,0.018518518518518517
asunto,de,1,1,1.0
mi,asunto,1,4,0.25
amsiedad,mi,1,1,1.0
dio,amsiedad,1,4,0.25
y,gabygod,1,32,0.03125
poppler,y,1,1,1.0
dias,poppler,1,2,0.5
platica,que,1,1,1.0
se,dio,1,28,0.03571428571428571
dio,del,1,4,0.25
se,menciona,1,28,0.03571428571428571
bandictaaaa,.,1,1,1.0
$,bandictaaaa,1,416,0.002403846153846154
craneo,&,1,1,1.0
$,craneo,1,416,0.002403846153846154
?,*,1,65,0.015384615384615385
un,protocolo,1,15,0.06666666666666667
qué,es,1,8,0.125
¿,qué,1,4,0.25
*,¿,1,7,0.14285714285714285
menciona,.,1,1,1.0
resumen,se,1,2,0.5
del,registro,1,17,0.058823529411764705
un,resumen,1,15,0.06666666666666667
presentación,+,1,1,1.0
+,presentación,1,3,0.3333333333333333
semestre,+,1,2,0.5
del,semestre,1,17,0.058823529411764705
inicio,del,1,1,1.0
a,inicio,1,47,0.02127659574468085
protocolos,a,1,2,0.5
de,protocolos,1,54,0.018518518518518517
registro,de,1,1,1.0
",",ese,1,64,0.015625
lo,veremos,1,29,0.034482758620689655
esto,?,1,4,0.25
presionó,&,1,1,1.0
popue,me,1,6,0.16666666666666666
equipo,gabygod,1,6,0.16666666666666666
salir,del,1,1,1.0
a,salir,1,47,0.02127659574468085
te,vas,1,16,0.0625
30,?,1,2,0.5
1,:,1,3,0.3333333333333333
nosotros,1,1,8,0.125
vas,ir,1,3,0.3333333333333333
no,vas,1,56,0.017857142857142856
está,&,1,1,1.0
ya,está,1,32,0.03125
libre,&,1,1,1.0
tiene,libre,1,5,0.2
12,tiene,1,1,1.0
las,12,1,8,0.125
que,mañana,1,61,0.01639344262295082
$,nos,1,416,0.002403846153846154
fuimos,gabygod,1,1,1.0
ya,fuimos,1,32,0.03125
uuuuuuuuh,&,1,1,1.0
$,uuuuuuuuh,1,416,0.002403846153846154
imagenes,?,1,1,1.0
me,presionó,1,24,0.041666666666666664
me,amenazo,1,24,0.041666666666666664
veremos,?,1,1,1.0
amenazo,&,1,1,1.0
separar,esto,1,1,1.0
a,separar,1,47,0.02127659574468085
se,va,1,28,0.03571428571428571
o,se,1,4,0.25
4,?,1,1,1.0
de,4,1,54,0.018518518518518517
equipo,de,1,6,0.16666666666666666
ser,equipo,1,2,0.5
",",va,1,64,0.015625
entendí,.,1,3,0.3333333333333333
no,entendí,1,56,0.017857142857142856
horas,gabygod,1,1,1.0
1,horas,1,3,0.3333333333333333
en,1,1,17,0.058823529411764705
regresa,en,1,1,1.0
que,regresa,1,61,0.01639344262295082
enojó,&,1,1,1.0
se,enojó,1,28,0.03571428571428571
qué,se,1,8,0.125
creo,qué,1,12,0.08333333333333333
popue,&,1,6,0.16666666666666666
saco,popue,1,2,0.5
ya,me,1,32,0.03125
con,imagenes,1,18,0.05555555555555555
solo,con,1,9,0.1111111111111111
hacer,solo,1,6,0.16666666666666666
puede,hacer,1,3,0.3333333333333333
modelado,?,1,1,1.0
de,modelado,1,54,0.018518518518518517
la,de,1,29,0.034482758620689655
con,la,1,18,0.05555555555555555
el,de,1,47,0.02127659574468085
hablar,con,1,1,1.0
vamos,hablar,1,4,0.25
llevamos,nada,1,1,1.0
no,llevamos,1,56,0.017857142857142856
sobreviví,.,1,1,1.0
",",sobreviví,1,64,0.015625
suéteeeeeeer,&,1,1,1.0
traigo,suéteeeeeeer,1,1,1.0
no,traigo,1,56,0.017857142857142856
y,no,1,32,0.03125
cielo,y,1,1,1.0
el,cielo,1,47,0.02127659574468085
cayendo,el,1,1,1.0
esta,cayendo,1,15,0.06666666666666667
️,&,1,4,0.25
gabygod,⚠,1,58,0.017241379310344827
cuidado,gabygod,1,1,1.0
con,cuidado,1,18,0.05555555555555555
él,de,1,3,0.3333333333333333
de,analítica,1,54,0.018518518518518517
analítica,avanza,1,1,1.0
da,pena,1,2,0.5
alzheimer,se,1,2,0.5
del,alzheimer,1,17,0.058823529411764705
idea,del,1,1,1.0
tu,idea,1,4,0.25
5215512499392,tu,1,19,0.05263157894736842
una,?,1,11,0.09090909090909091
vamos,de,1,4,0.25
4107,&,1,1,1.0
$,4107,1,416,0.002403846153846154
pena,&,1,1,1.0
le,da,1,14,0.07142857142857142
avanza,?,1,1,1.0
popue,le,1,6,0.16666666666666666
a,popue,1,47,0.02127659574468085
pero,a,1,13,0.07692307692307693
preguntando,gabygod,1,1,1.0
$,preguntando,1,416,0.002403846153846154
prefectura,&,1,1,1.0
en,prefectura,1,17,0.058823529411764705
vale,",",1,5,0.2
stuart,&,1,2,0.5
$,stuart,1,416,0.002403846153846154
$,ahorita,1,416,0.002403846153846154
ahorita,te,1,2,0.5
te,envio,1,16,0.0625
entonces,de,1,5,0.2
el,consejo,1,47,0.02127659574468085
por,el,1,20,0.05
gracias,por,1,21,0.047619047619047616
exclamacion,?,1,1,1.0
",",exclamacion,1,64,0.015625
interrogacion,",",1,1,1.0
de,interrogacion,1,54,0.018518518518518517
signos,de,1,1,1.0
eliminaste,signos,1,8,0.125
5215512499392,eliminaste,1,19,0.05263157894736842
sponch,&,1,1,1.0
del,sponch,1,17,0.058823529411764705
haciendo,lo,1,3,0.3333333333333333
chinga,haciendo,1,1,1.0
en,chinga,1,17,0.058823529411764705
anda,en,1,1,1.0
que,anda,1,61,0.01639344262295082
contesta,por,1,1,1.0
no,contesta,1,56,0.017857142857142856
jsjsjsjs,no,1,2,0.5
soñando,con,1,1,1.0
esta,soñando,1,15,0.06666666666666667
today,&,1,1,1.0
consejo,gabygod,1,1,1.0
una,lo,1,11,0.09090909090909091
teoría,bien,1,5,0.2
lo,manoooo,1,29,0.034482758620689655
al,principio,1,10,0.1
$,al,1,416,0.002403846153846154
memorizar,&,1,1,1.0
que,memorizar,1,61,0.01639344262295082
#,&,1,1,1.0
$,#,1,416,0.002403846153846154
olvida,&,1,1,1.0
se,olvida,1,28,0.03571428571428571
no,se,1,56,0.017857142857142856
octubre,&,1,2,0.5
$,7,1,416,0.002403846153846154
gabygood,&,1,2,0.5
octubre,gabygood,1,2,0.5
el,7,1,47,0.02127659574468085
iremos,el,1,3,0.3333333333333333
god,&,1,2,0.5
$,god,1,416,0.002403846153846154
sponjocito,gabygod,1,1,1.0
puso,sponjocito,1,1,1.0
te,puso,1,16,0.0625
cuánto,te,1,1,1.0
$,cuánto,1,416,0.002403846153846154
manoooo,🙏,1,1,1.0
$,today,1,416,0.002403846153846154
hou,gabygod,1,1,1.0
entrega,hou,1,1,1.0
se,entrega,1,28,0.03571428571428571
era,la,1,1,1.0
cual,era,1,2,0.5
duplicados,&,1,1,1.0
eliminaron,duplicados,1,1,1.0
cuando,eliminaron,1,1,1.0
$,cuando,1,416,0.002403846153846154
spongy,&,1,1,1.0
$,spongy,1,416,0.002403846153846154
mosso,?,1,1,1.0
$,mosso,1,416,0.002403846153846154
info,&,1,1,1.0
la,info,1,29,0.034482758620689655
por,la,1,20,0.05
vale,gabygod,1,5,0.2
meno,&,1,2,0.5
$,meno,1,416,0.002403846153846154
procedencia,?,1,1,1.0
dudosa,procedencia,1,1,1.0
de,dudosa,1,54,0.018518518518518517
escum,de,1,1,1.0
la,escum,1,29,0.034482758620689655
directivos,de,1,1,1.0
de,directivos,1,54,0.018518518518518517
la,condicion,1,29,0.034482758620689655
condicion,?,1,1,1.0
$,habl,1,416,0.002403846153846154
subiste,3,1,1,1.0
acaba,lo,1,1,1.0
no,acaba,1,56,0.017857142857142856
todavia,no,1,1,1.0
y,todavia,1,32,0.03125
durmio,y,1,1,1.0
se,durmio,1,28,0.03571428571428571
josue,se,1,2,0.5
que,josue,1,61,0.01639344262295082
cosas,:,1,1,1.0
3,cosas,1,5,0.2
y,subiste,1,32,0.03125
habl,de,1,1,1.0
muevo,jsjsjs,1,1,1.0
le,muevo,1,14,0.07142857142857142
okei,",",1,1,1.0
$,okei,1,416,0.002403846153846154
mmmmm,&,1,1,1.0
$,mmmmm,1,416,0.002403846153846154
reultaron,?,1,1,1.0
cuantos,reultaron,1,1,1.0
final,cuantos,1,2,0.5
nlp,&,1,7,0.14285714285714285
principio,teoría,1,1,1.0
bien,ez,1,4,0.25
envio,la,1,1,1.0
introduccion,y,1,1,1.0
00,para,1,2,0.5
:,00,1,11,0.09090909090909091
00,:,1,2,0.5
$,00,1,416,0.002403846153846154
indicaciones,xd,1,1,1.0
dandonos,indicaciones,1,1,1.0
sagal,dandonos,1,9,0.1111111111111111
del,sagal,1,17,0.058823529411764705
audio,del,1,3,0.3333333333333333
$,audio,1,416,0.002403846153846154
kevin,&,1,1,1.0
el,kevin,1,47,0.02127659574468085
tiempo,&,1,4,0.25
haga,tiempo,1,2,0.5
que,haga,1,61,0.01639344262295082
terminé,.,1,1,1.0
lo,terminé,1,29,0.034482758620689655
ni,lo,1,2,0.5
yo,ni,1,12,0.08333333333333333
modelo,&,1,4,0.25
quería,modelo,1,1,1.0
no,quería,1,56,0.017857142857142856
pero,no,1,13,0.07692307692307693
la,introduccion,1,29,0.034482758620689655
y,justificacion,1,32,0.03125
ez,de,1,1,1.0
justificacion,",",1,1,1.0
empiezo,a,1,1,1.0
mañana,empiezo,1,8,0.125
yo,mañana,1,12,0.08333333333333333
disculpa,gabygod,1,1,1.0
una,disculpa,1,11,0.09090909090909091
pido,una,1,1,1.0
te,pido,1,16,0.0625
oh,",",1,2,0.5
correo,del,1,2,0.5
el,correo,1,47,0.02127659574468085
tienes,el,1,3,0.3333333333333333
$,tienes,1,416,0.002403846153846154
preocupaste,?,1,1,1.0
te,preocupaste,1,16,0.0625
o,ya,1,4,0.25
iremos,gabygod,1,3,0.3333333333333333
si,iremos,1,22,0.045454545454545456
extenderlo,&,1,1,1.0
hizo,extenderlo,1,1,1.0
se,hizo,1,28,0.03571428571428571
resumen,que,1,2,0.5
del,resumen,1,17,0.058823529411764705
",",del,1,64,0.015625
pasaaa,&,1,1,1.0
$,pasaaa,1,416,0.002403846153846154
4109,&,1,1,1.0
$,4109,1,416,0.002403846153846154
hecho,&,1,1,1.0
han,hecho,1,1,1.0
ya,han,1,32,0.03125
prácticas,que,1,1,1.0
las,prácticas,1,8,0.125
de,las,1,54,0.018518518518518517
final,preguntas,1,2,0.5
idf,&,1,1,1.0
buenos,dias,1,1,1.0
tf,-,1,1,1.0
hacer,tf,1,6,0.16666666666666666
y,hacer,1,32,0.03125
texto,y,1,1,1.0
un,texto,1,15,0.06666666666666667
normalizar,un,1,2,0.5
de,normalizar,1,54,0.018518518518518517
ejercicio,de,1,1,1.0
un,ejercicio,1,15,0.06666666666666667
luego,un,1,2,0.5
",",luego,1,64,0.015625
múltiple,",",1,1,1.0
opción,múltiple,1,1,1.0
de,opción,1,54,0.018518518518518517
$,esta,1,416,0.002403846153846154
esta,fácil,1,15,0.06666666666666667
fácil,la,1,1,1.0
oyeee,",",1,1,1.0
chi,&,1,1,1.0
$,chi,1,416,0.002403846153846154
meno,.,1,2,0.5
",",meno,1,64,0.015625
chiale,",",1,1,1.0
$,chiale,1,416,0.002403846153846154
