Term1,Term2,Term3,TrigramFreq,BigramContextFreq,TrigramProb
muy,zzz,estocásticos,1,2,0.5
pereza,muy,zzz,1,1,1.0
alta,pereza,muy,1,2,0.5
$,alta,pereza,1,4,0.25
xdddddd,no,&,1,1,1.0
$,xdddddd,no,1,1,1.0
nahum,xdddd,&,1,1,1.0
de,nahum,xdddd,1,2,0.5
clase,de,nahum,1,11,0.09090909090909091
eligió,la,felicidad,1,1,1.0
confiable,de,la,1,1,1.0
info,confiable,de,1,1,1.0
o,el,examen,1,1,1.0
jajajaja,vavava,🏀,1,3,0.3333333333333333
$,o,el,1,9,0.1111111111111111
otra,expo,&,1,1,1.0
la,otra,expo,1,3,0.3333333333333333
quita,la,otra,1,1,1.0
o,quita,la,1,1,1.0
que,o,quita,1,1,1.0
y,que,o,1,4,0.25
la,felicidad,?,1,3,0.3333333333333333
a,reagendar,&,1,1,1.0
va,a,reagendar,1,25,0.04
namas,va,a,1,1,1.0
que,namas,va,1,1,1.0
zzz,estocásticos,&,1,1,1.0
vavava,🏀,&,1,1,1.0
vino,nahum,&,1,1,1.0
marco,teórico,&,1,1,1.0
14,con,la,1,1,1.0
$,14,con,1,1,1.0
muy,op,&,1,1,1.0
$,muy,op,1,4,0.25
$,graciaaas,&,1,1,1.0
del,protocolo,&,1,2,0.5
portada,del,protocolo,1,1,1.0
la,portada,del,1,2,0.5
hiciste,la,portada,1,2,0.5
como,hiciste,la,1,1,1.0
gerrygod,como,hiciste,1,1,1.0
$,gerrygod,como,1,23,0.043478260869565216
y,marco,teórico,1,1,1.0
si,vas,?,1,2,0.5
introducción,y,marco,1,1,1.0
$,introducción,y,1,1,1.0
$,si,&,1,38,0.02631578947368421
jajajaja,vavava,bonito,1,3,0.3333333333333333
gerrygod,),&,1,1,1.0
felicidad,gerrygod,),1,1,1.0
la,felicidad,gerrygod,1,3,0.3333333333333333
si,eligió,la,1,1,1.0
(,elige,la,1,1,1.0
vavava,(,elige,1,1,1.0
$,vavava,(,1,49,0.02040816326530612
vas,?,&,1,1,1.0
$,que,namas,1,14,0.07142857142857142
si,vino,nahum,1,1,1.0
la,portada,&,1,2,0.5
un,rato,y,1,1,1.0
confirmo,casi,todo,1,1,1.0
cuando,se,vaya,1,1,1.0
aviso,cuando,se,1,1,1.0
te,aviso,cuando,1,12,0.08333333333333333
casi,todo,xdd,1,1,1.0
aquí,ituriel,&,1,1,1.0
sigue,aquí,ituriel,1,1,1.0
$,sigue,aquí,1,1,1.0
qué,pasa,&,1,1,1.0
ver,qué,pasa,1,4,0.25
y,a,ver,1,7,0.14285714285714285
rato,y,a,1,1,1.0
esperaré,un,rato,1,1,1.0
vaya,¿,?,1,1,1.0
idk,esperaré,un,1,1,1.0
$,idk,esperaré,1,3,0.3333333333333333
o,si,&,1,5,0.2
$,o,si,1,9,0.1111111111111111
que,regrese,&,1,1,1.0
creo,que,regrese,1,44,0.022727272727272728
no,creo,que,1,3,0.3333333333333333
yo,no,creo,1,5,0.2
$,yo,no,1,24,0.041666666666666664
escuché,mal,&,1,2,0.5
si,escuché,mal,1,1,1.0
tal,si,escuché,1,1,1.0
se,vaya,¿,1,1,1.0
creo,que,josuégod,1,44,0.022727272727272728
$,si,vino,1,38,0.02631578947368421
lo,hice,todo,1,1,1.0
felicidad,?,jaja,1,1,1.0
texto,y,ya,1,1,1.0
creo,que,confirmo,1,44,0.022727272727272728
al,texto,y,1,1,1.0
integrando,al,texto,1,1,1.0
fui,integrando,al,1,1,1.0
lo,fui,integrando,1,1,1.0
$,lo,fui,1,5,0.2
modo,resumen,&,1,1,1.0
a,modo,resumen,1,1,1.0
todo,a,modo,1,1,1.0
hice,todo,a,1,1,1.0
nope,lo,hice,1,1,1.0
que,josuégod,ya,1,1,1.0
$,nope,lo,1,9,0.1111111111111111
que,confirmo,casi,1,1,1.0
aprendimos,nada,",",1,1,1.0
no,aprendimos,nada,1,1,1.0
$,no,aprendimos,1,40,0.025
del,salón,&,1,1,1.0
saliendo,del,salón,1,1,1.0
anda,saliendo,del,1,1,1.0
ya,anda,saliendo,1,2,0.5
se,va,&,1,1,1.0
ya,se,va,1,8,0.125
josuégod,ya,se,1,1,1.0
con,la,portada,1,3,0.3333333333333333
josué,si,eligió,1,2,0.5
$,échale,galleta,1,1,1.0
a,correr,(,1,1,1.0
en,donde,porque,1,3,0.3333333333333333
recuerdo,en,donde,1,1,1.0
no,recuerdo,en,1,1,1.0
verdad,no,recuerdo,1,3,0.3333333333333333
$,pero,la,1,31,0.03225806451612903
arial,12,&,1,1,1.0
más,arial,12,1,1,1.0
gusta,más,arial,1,1,1.0
le,gusta,más,1,1,1.0
profa,le,gusta,1,1,1.0
la,profa,le,1,5,0.2
que,a,la,1,3,0.3333333333333333
correr,(,creo,1,1,1.0
porque,tengo,mac,1,1,1.0
acuérdate,que,a,1,1,1.0
$,acuérdate,que,1,1,1.0
eso,xd,&,1,1,1.0
para,eso,xd,1,6,0.16666666666666666
word,para,eso,1,1,1.0
en,word,para,1,1,1.0
opción,en,word,1,1,1.0
una,opción,en,1,1,1.0
hay,una,opción,1,1,1.0
",",hay,una,1,2,0.5
espaciado,",",hay,1,1,1.0
(,creo,),1,1,1.0
donde,porque,tengo,1,1,1.0
tengo,mac,y,1,1,1.0
$,doble,espaciado,1,1,1.0
faltan,cosas,&,1,1,1.0
unas,gráficas,&,1,1,1.0
puse,unas,gráficas,1,1,1.0
no,digas,gerry,1,7,0.14285714285714285
también,puse,unas,1,1,1.0
pero,también,puse,1,1,1.0
$,pero,también,1,31,0.03225806451612903
$,this,&,1,1,1.0
digas,gerry,&,1,1,1.0
no,me,van,1,6,0.16666666666666666
eso,nunca,&,1,1,1.0
",",eso,nunca,1,1,1.0
crees,",",eso,1,2,0.5
le,faltan,cosas,1,1,1.0
mac,y,el,1,1,1.0
f,le,faltan,1,1,1.0
muy,f,le,1,2,0.5
sistema,está,muy,1,1,1.0
me,van,a,1,1,1.0
este,sistema,está,1,1,1.0
en,este,sistema,1,2,0.5
hay,en,este,1,1,1.0
que,hay,en,1,2,0.5
van,a,correr,1,2,0.5
word,que,hay,1,1,1.0
el,word,que,1,1,1.0
y,el,word,1,6,0.16666666666666666
doble,espaciado,",",1,1,1.0
dijo,nada,&,1,2,0.5
y,tú,&,1,4,0.25
qué,significa,gerryyyy,1,1,1.0
$,son,lo,1,3,0.3333333333333333
sale,cool,&,1,1,1.0
seguro,sale,cool,1,1,1.0
jaja,seguro,sale,1,1,1.0
$,jaja,seguro,1,8,0.125
$,waos,&,1,4,0.25
20,jajaja,&,1,1,1.0
que,20,jajaja,1,1,1.0
como,que,20,1,4,0.25
gerryyyy,jajajaja,&,1,1,1.0
¿,josué,si,1,1,1.0
significa,gerryyyy,jajajaja,1,1,1.0
eso,qué,significa,1,1,1.0
lo,mismo,xd,1,2,0.5
$,eso,qué,1,10,0.1
capaz,xdddd,&,1,1,1.0
crees,capaz,xdddd,1,1,1.0
me,crees,capaz,1,1,1.0
$,me,crees,1,13,0.07692307692307693
es,overpowered,&,1,1,1.0
op,es,overpowered,1,1,1.0
$,op,es,1,1,1.0
gamer,¿,?,1,1,1.0
eres,gamer,¿,1,1,1.0
no,eres,gamer,1,1,1.0
$,no,eres,1,40,0.025
son,lo,mismo,1,1,1.0
mismo,xd,&,1,1,1.0
me,dijo,nada,1,10,0.1
creo,que,sería,1,44,0.022727272727272728
no,me,dijo,1,6,0.16666666666666666
y,no,me,1,8,0.125
español,y,no,1,1,1.0
en,español,y,1,1,1.0
mío,en,español,1,1,1.0
el,mío,en,1,1,1.0
enseñé,el,mío,1,1,1.0
le,enseñé,el,1,1,1.0
$,le,enseñé,1,6,0.16666666666666666
opcional,jajaja,&,1,1,1.0
sería,opcional,jajaja,1,1,1.0
que,sería,opcional,1,1,1.0
eso,yo,creo,1,1,1.0
$,como,los,1,8,0.125
$,eso,yo,1,10,0.1
necesario,xddd,&,1,1,1.0
es,necesario,xddd,1,1,1.0
no,es,necesario,1,8,0.125
",",no,es,1,4,0.25
ah,",",no,1,1,1.0
creo,),&,1,1,1.0
$,ah,",",1,20,0.05
dos,¿,?,1,1,1.0
los,dos,¿,1,1,1.0
$,¿,josué,1,39,0.02564102564102564
como,los,dos,1,1,1.0
la,diapo,de,1,1,1.0
diapo,de,ecuaciones,1,1,1.0
de,ecuaciones,de,1,1,1.0
ntp,digo,por,1,1,1.0
se,lo,encontró,1,2,0.5
que,se,lo,1,9,0.1111111111111111
dijo,que,se,1,12,0.08333333333333333
diego,y,me,1,1,1.0
a,diego,y,1,1,1.0
preguntando,a,diego,1,1,1.0
estaba,preguntando,a,1,1,1.0
le,estaba,preguntando,1,1,1.0
que,le,estaba,1,6,0.16666666666666666
agradar,esto,&,1,1,1.0
jaja,ntp,digo,1,3,0.3333333333333333
es,lo,que,1,2,0.5
digo,por,mi,1,1,1.0
encontró,en,expoescom,1,1,1.0
por,mi,no,1,1,1.0
$,es,lo,1,23,0.043478260869565216
bonito,viernes,&,1,1,1.0
vavava,bonito,viernes,1,4,0.25
esa,intención,&,1,1,1.0
con,esa,intención,1,2,0.5
era,con,esa,1,1,1.0
no,era,con,1,2,0.5
sé,que,no,1,2,0.5
yo,sé,que,1,1,1.0
",",yo,sé,1,1,1.0
ntp,",",yo,1,2,0.5
lo,encontró,en,1,1,1.0
en,expoescom,&,1,1,1.0
las,amistades,&,1,1,1.0
y,examen,de,1,1,1.0
creo,que,ya,1,44,0.022727272727272728
jajaja,yo,creo,1,1,1.0
$,jajaja,yo,1,53,0.018867924528301886
broma,jajaja,ㅠㅠㅠㅠ,1,2,0.5
no,le,va,1,2,0.5
le,va,a,1,1,1.0
va,a,agradar,1,25,0.04
?,creí,que,1,1,1.0
¿,?,creí,1,52,0.019230769230769232
minería,¿,?,1,1,1.0
de,minería,¿,1,2,0.5
examen,de,minería,1,2,0.5
clase,y,examen,1,3,0.3333333333333333
$,que,supuestamente,1,14,0.07142857142857142
haber,clase,y,1,1,1.0
a,haber,clase,1,1,1.0
va,a,haber,1,25,0.04
a,agradar,esto,1,1,1.0
cierto,que,si,1,3,0.3333333333333333
y,es,cierto,1,3,0.3333333333333333
oye,y,es,1,2,0.5
semana,viene,&,1,1,1.0
esta,semana,viene,1,3,0.3333333333333333
ya,esta,semana,1,1,1.0
supuestamente,ya,esta,1,1,1.0
que,supuestamente,ya,1,1,1.0
$,ntp,",",1,9,0.1111111111111111
a,las,amistades,1,8,0.125
hacer,nada,",",1,3,0.3333333333333333
hay,problema,.,1,2,0.5
”,¿,?,1,1,1.0
acuerdo,”,¿,1,1,1.0
mi,no,hay,1,1,1.0
de,acuerdo,”,1,2,0.5
“,de,acuerdo,1,1,1.0
de,“,de,1,2,0.5
lo,de,“,1,7,0.14285714285714285
poner,lo,de,1,1,1.0
que,poner,lo,1,1,1.0
tenemos,que,poner,1,2,0.5
$,tenemos,que,1,1,1.0
jordan,¿,?,1,1,1.0
problema,.,estudia,1,1,1.0
alto,puente,el,1,1,1.0
con,jordan,¿,1,1,1.0
clase,con,jordan,1,4,0.25
.,estudia,y,1,1,1.0
entonces,no,hay,1,2,0.5
aah,entonces,no,1,1,1.0
$,aah,entonces,1,3,0.3333333333333333
estudia,y,que,1,1,1.0
es,ml,&,1,1,1.0
que,es,ml,1,17,0.058823529411764705
cierto,que,es,1,3,0.3333333333333333
si,es,cierto,1,8,0.125
ah,si,es,1,2,0.5
$,alto,puente,1,2,0.5
puente,el,que,1,1,1.0
reenvié,a,las,1,1,1.0
comento,entonces,&,1,1,1.0
lo,reenvié,a,1,1,1.0
ya,lo,reenvié,1,1,1.0
$,ya,lo,1,57,0.017543859649122806
genial,gerrygod,&,1,1,1.0
$,genial,gerrygod,1,6,0.16666666666666666
pásala,cool,&,1,1,1.0
$,pásala,cool,1,1,1.0
fin,gerrygod,&,1,1,1.0
bonito,fin,gerrygod,1,3,0.3333333333333333
ww,bonito,fin,1,1,1.0
$,ww,bonito,1,2,0.5
gracias,",",gerrygod,1,8,0.125
ahorita,comento,entonces,1,1,1.0
el,que,surgió,1,4,0.25
vavava,ahorita,comento,1,1,1.0
$,vavava,ahorita,1,49,0.02040816326530612
de,escom,&,1,1,1.0
huye,de,escom,1,1,1.0
$,huye,de,1,1,1.0
la,felicidad,&,1,3,0.3333333333333333
gerry,elige,la,1,1,1.0
ya,gerry,elige,1,1,1.0
$,ya,gerry,1,57,0.017543859649122806
$,noooo,&,1,1,1.0
surgió,xdddd,&,1,1,1.0
que,surgió,xdddd,1,1,1.0
ya,no,vamos,1,7,0.14285714285714285
nada,",",ni,1,5,0.2
checo,xddd,&,1,1,1.0
son,15,:,1,1,1.0
traición,de,nahum,1,1,1.0
alta,traición,de,1,1,1.0
$,alta,traición,1,4,0.25
ya,son,15,1,1,1.0
jajaja,tuve,fe,1,1,1.0
nooo,jajaja,tuve,1,4,0.25
plan,jajaja,&,1,1,1.0
mal,plan,jajaja,1,1,1.0
",",mal,plan,1,1,1.0
exacto,",",mal,1,1,1.0
$,exacto,",",1,1,1.0
sacar,jajaja,&,1,1,1.0
15,:,40,1,1,1.0
",",hoy,voy,1,4,0.25
no,lo,sé,1,6,0.16666666666666666
pueda,sacar,jajaja,1,1,1.0
no,pueda,sacar,1,1,1.0
chatsito,no,pueda,1,1,1.0
que,chatsito,no,1,1,1.0
nada,que,chatsito,1,2,0.5
.,nada,que,1,1,1.0
revisar,.,nada,1,1,1.0
a,revisar,.,1,1,1.0
va,a,revisar,1,25,0.04
ya,va,a,1,1,1.0
clases,ya,va,1,1,1.0
de,nahum,&,1,2,0.5
hoy,voy,a,1,1,1.0
lo,sé,",",1,1,1.0
solo,con,lo,1,1,1.0
procede,con,todo,1,1,1.0
que,procede,con,1,1,1.0
informo,que,procede,1,1,1.0
te,informo,que,1,1,1.0
que,ya,a,1,11,0.09090909090909091
yo,te,informo,1,1,1.0
gerrygod,yo,te,1,1,1.0
vavava,gerrygod,yo,1,2,0.5
relación,las,enfermedades,1,1,1.0
de,simplex,&,1,2,0.5
lo,de,simplex,1,7,0.14285714285714285
con,lo,de,1,1,1.0
sea,solo,con,1,1,1.0
llegar,a,la,1,3,0.3333333333333333
que,sea,solo,1,2,0.5
ojalá,que,sea,1,2,0.5
sisis,ojalá,que,1,1,1.0
$,sisis,ojalá,1,5,0.2
a,josuégod,jaja,1,5,0.2
dice,algo,te,1,1,1.0
si,dice,algo,1,1,1.0
y,si,dice,1,16,0.0625
cubano,y,si,1,1,1.0
del,cubano,y,1,7,0.14285714285714285
josuégod,jaja,&,1,1,1.0
$,ya,son,1,57,0.017543859649122806
próximas,clases,ya,1,2,0.5
que,las,próximas,1,2,0.5
",",ni,siquiera,1,2,0.5
esté,en,modo,1,1,1.0
$,pues,eso,1,9,0.1111111111111111
10,y,ya,1,1,1.0
con,10,y,1,2,0.5
pase,con,10,1,1,1.0
nos,pase,con,1,1,1.0
que,nos,pase,1,4,0.25
para,que,nos,1,9,0.1111111111111111
$,a,josuégod,1,18,0.05555555555555555
zzz,para,que,1,1,1.0
modo,zzz,para,1,1,1.0
en,modo,zzz,1,2,0.5
a,josuégod,no,1,5,0.2
que,esté,en,1,1,1.0
eso,me,dijeron,1,2,0.5
espero,que,esté,1,5,0.2
xddd,espero,que,1,1,1.0
simplex,xddd,espero,1,1,1.0
de,simplex,xddd,1,2,0.5
ejercicios,de,simplex,1,2,0.5
de,los,ejercicios,1,2,0.5
calificaciones,de,los,1,1,1.0
dado,calificaciones,de,1,1,1.0
ha,dado,calificaciones,1,1,1.0
siquiera,ha,dado,1,1,1.0
ni,siquiera,ha,1,1,1.0
josuégod,no,le,1,1,1.0
pues,eso,me,1,1,1.0
me,dijeron,mario,1,3,0.3333333333333333
avisa,que,las,1,1,1.0
mucho,en,su,1,1,1.0
hoy,avisa,que,1,1,1.0
caso,hoy,avisa,1,1,1.0
todo,caso,hoy,1,2,0.5
que,en,todo,1,7,0.14285714285714285
siento,estafada,&,1,1,1.0
me,siento,estafada,1,1,1.0
jajaja,me,siento,1,1,1.0
broma,jajaja,me,1,2,0.5
justamente,creí,que,1,1,1.0
$,justamente,creí,1,3,0.3333333333333333
su,info,&,1,1,1.0
en,su,info,1,3,0.3333333333333333
confío,mucho,en,1,1,1.0
dijeron,mario,y,1,1,1.0
no,confío,mucho,1,1,1.0
que,no,confío,1,28,0.03571428571428571
sé,",",gerry,1,3,0.3333333333333333
masiosare,así,que,1,1,1.0
son,masiosare,así,1,1,1.0
que,son,masiosare,1,1,1.0
ves,que,son,1,2,0.5
ya,ves,que,1,2,0.5
pero,ya,ves,1,4,0.25
porto,pero,ya,1,1,1.0
y,porto,pero,1,2,0.5
mario,y,porto,1,2,0.5
y,que,todo,1,4,0.25
deja,checo,xddd,1,1,1.0
ecuaciones,de,bellman,1,1,1.0
tal,",",gerrygod,1,1,1.0
rancho,y,no,1,1,1.0
mi,rancho,y,1,1,1.0
en,mi,rancho,1,3,0.3333333333333333
ando,en,mi,1,7,0.14285714285714285
vas,a,ir,1,10,0.1
",",ando,en,1,1,1.0
gerrygod,",",ando,1,8,0.125
fallo,gerrygod,",",1,1,1.0
te,fallo,gerrygod,1,1,1.0
$,te,fallo,1,9,0.1111111111111111
pasó,👀,&,1,1,1.0
qué,pasó,👀,1,13,0.07692307692307693
ir,a,nlp,1,8,0.125
no,tengo,ni,1,3,0.3333333333333333
qué,tal,",",1,6,0.16666666666666666
avisar,",",gerrygod,1,1,1.0
por,avisar,",",1,3,0.3333333333333333
nahum,xddd,&,1,1,1.0
ese,nahum,xddd,1,1,1.0
$,ese,nahum,1,4,0.25
a,nlp,¿,1,1,1.0
nlp,¿,?,1,1,1.0
$,ya,llegué,1,57,0.017543859649122806
ya,llegué,&,1,1,1.0
expusiste,¿,verdad,1,1,1.0
lo,expusiste,¿,1,1,1.0
y,no,tengo,1,8,0.125
tengo,ni,la,1,1,1.0
al,final,lo,1,3,0.3333333333333333
$,si,mañana,1,38,0.02631578947368421
más,cool,",",1,1,1.0
gerry,tú,vas,1,1,1.0
está,más,cool,1,2,0.5
notas,ㅠㅠㅠㅠ,&,1,1,1.0
las,notas,ㅠㅠㅠㅠ,1,1,1.0
mando,las,notas,1,1,1.0
te,mando,las,1,1,1.0
cool,te,mando,1,1,1.0
algo,cool,te,1,1,1.0
saco,algo,cool,1,1,1.0
mañana,saco,algo,1,1,1.0
si,mañana,saco,1,4,0.25
el,itutest,&,1,1,1.0
ni,la,laptop,1,1,1.0
mañana,el,itutest,1,1,1.0
es,mañana,el,1,1,1.0
que,es,mañana,1,17,0.058823529411764705
olvidado,que,es,1,1,1.0
había,olvidado,que,1,2,0.5
xdddddd,se,me,1,1,1.0
hecho,xdddddd,se,1,1,1.0
de,hecho,xdddddd,1,3,0.3333333333333333
$,de,hecho,1,7,0.14285714285714285
laptop,xddd,&,1,1,1.0
tú,vas,a,1,1,1.0
la,laptop,xddd,1,1,1.0
final,lo,expusiste,1,1,1.0
cancelando,clases,&,1,1,1.0
",",gerrygod,y,1,38,0.02631578947368421
la,diferencia,entre,1,1,1.0
ya,defines,como,1,1,1.0
que,ya,defines,1,11,0.09090909090909091
",",que,ya,1,6,0.16666666666666666
pequeño,",",que,1,1,1.0
umbral,pequeño,",",1,1,1.0
cierto,umbral,pequeño,1,1,1.0
a,cierto,umbral,1,1,1.0
menor,a,cierto,1,1,1.0
sea,menor,a,1,1,1.0
iteraciones,sea,menor,1,1,1.0
entre,iteraciones,sea,1,1,1.0
diferencia,entre,iteraciones,1,1,1.0
que,la,diferencia,1,9,0.1111111111111111
como,tú,quieras,1,1,1.0
hasta,que,la,1,2,0.5
estados,hasta,que,1,1,1.0
los,estados,hasta,1,1,1.0
de,los,estados,1,2,0.5
valores,de,los,1,1,1.0
los,valores,de,1,1,1.0
actualizan,los,valores,1,1,1.0
se,actualizan,los,1,1,1.0
que,se,actualizan,1,9,0.1111111111111111
dice,que,se,1,3,0.3333333333333333
bellman,dice,que,1,1,1.0
de,bellman,dice,1,1,1.0
defines,como,tú,1,1,1.0
tú,quieras,🦔,1,2,0.5
andan,cancelando,clases,1,1,1.0
gerrygod,si,se,1,1,1.0
que,andan,cancelando,1,1,1.0
leí,que,andan,1,1,1.0
ya,leí,que,1,1,1.0
$,ya,leí,1,57,0.017543859649122806
¿,?,jajaja,1,52,0.019230769230769232
avisas,¿,?,1,1,1.0
me,avisas,¿,1,3,0.3333333333333333
ml,me,avisas,1,1,1.0
de,ml,me,1,13,0.07692307692307693
cancela,la,clase,1,1,1.0
se,cancela,la,1,1,1.0
si,se,cancela,1,6,0.16666666666666666
$,gerrygod,si,1,23,0.043478260869565216
quieras,🦔,&,1,1,1.0
en,ml,&,1,1,1.0
vemos,en,ml,1,1,1.0
nos,vemos,en,1,9,0.1111111111111111
$,pero,ando,1,31,0.03225806451612903
pero,ando,en,1,1,1.0
pro,",",gerrygod,1,1,1.0
muy,pro,",",1,3,0.3333333333333333
ando,en,la,1,7,0.14285714285714285
en,la,subdirección,1,24,0.041666666666666664
la,subdirección,porque,1,1,1.0
subdirección,porque,me,1,1,1.0
$,me,reí,1,13,0.07692307692307693
cool,",",gerrygod,1,1,1.0
gerrygod,y,no,1,2,0.5
$,deja,checo,1,5,0.2
a,una,diapo,1,3,0.3333333333333333
omg,muchas,gracias,1,1,1.0
$,omg,muchas,1,6,0.16666666666666666
🦔,gracias,gerrygod,1,1,1.0
vavava,🦔,gracias,1,2,0.5
ah,vavava,🦔,1,3,0.3333333333333333
info,xd,&,1,1,1.0
la,info,xd,1,16,0.0625
$,ya,después,1,57,0.017543859649122806
y,gracias,por,1,1,1.0
$,y,gracias,1,44,0.022727272727272728
diapo,?,&,1,1,1.0
una,diapo,?,1,1,1.0
agregaste,a,una,1,1,1.0
gerrygod,ㅠㅠㅠㅠ,♥,1,1,1.0
las,agregaste,a,1,1,1.0
¿,las,agregaste,1,1,1.0
kahoot,¿,las,1,1,1.0
del,kahoot,¿,1,1,1.0
preguntas,del,kahoot,1,1,1.0
las,preguntas,del,1,1,1.0
subiste,las,preguntas,1,1,1.0
cómo,subiste,las,1,1,1.0
ya,después,lo,1,1,1.0
y,cómo,subiste,1,3,0.3333333333333333
gerrygod,y,cómo,1,2,0.5
oye,gerrygod,y,1,4,0.25
gracias,gerrygod,ㅠㅠㅠㅠ,1,10,0.1
ㅠㅠㅠㅠ,♥,🦔,1,1,1.0
$,f,oye,1,7,0.14285714285714285
si,hoy,hay,1,1,1.0
el,cubano,¿,1,5,0.2
fue,el,cubano,1,2,0.5
si,fue,el,1,1,1.0
poco,si,fue,1,1,1.0
a,poco,si,1,1,1.0
$,a,poco,1,18,0.05555555555555555
que,todo,salga,1,5,0.2
nahum,?,xddd,1,2,0.5
con,nahum,?,1,2,0.5
clase,con,nahum,1,4,0.25
todo,salga,cool,1,1,1.0
salga,cool,&,1,1,1.0
sabes,si,hoy,1,4,0.25
♥,🦔,&,1,1,1.0
molestia,¿,sabes,1,1,1.0
la,molestia,¿,1,5,0.2
",",disculpa,la,1,1,1.0
gerrygod,",",disculpa,1,8,0.125
día,gerrygod,",",1,2,0.5
vavava,bonita,noche,1,3,0.3333333333333333
profe,jajaja,&,1,2,0.5
el,profe,jajaja,1,5,0.2
mucho,el,profe,1,2,0.5
pide,mucho,el,1,1,1.0
xdddd,pide,mucho,1,1,1.0
$,xdddd,pide,1,7,0.14285714285714285
f,oye,gerrygod,1,1,1.0
después,lo,del,1,1,1.0
y,no,huele,1,8,0.125
hoy,o,es,1,1,1.0
que,la,cancele,1,9,0.1111111111111111
cool,que,la,1,1,1.0
estaría,cool,que,1,1,1.0
si,estaría,cool,1,1,1.0
porque,si,estaría,1,2,0.5
genial,porque,si,1,1,1.0
aaah,genial,porque,1,1,1.0
$,aaah,genial,1,1,1.0
$,gerry,tú,1,16,0.0625
bait,¿,?,1,1,1.0
es,bait,¿,1,2,0.5
o,es,bait,1,2,0.5
ml,hoy,o,1,1,1.0
$,sisisi,apoyo,1,7,0.14285714285714285
cancelar,ml,hoy,1,1,1.0
planeando,cancelar,ml,1,1,1.0
andan,planeando,cancelar,1,1,1.0
gerry,andan,planeando,1,2,0.5
$,gerry,andan,1,16,0.0625
cdmx,🦔,&,1,1,1.0
en,cdmx,🦔,1,1,1.0
como,en,cdmx,1,2,0.5
basura,como,en,1,1,1.0
a,basura,como,1,1,1.0
huele,a,basura,1,1,1.0
no,huele,a,1,1,1.0
la,cancele,&,1,1,1.0
sisisi,apoyo,totalmente,1,1,1.0
arigathanks,por,la,1,2,0.5
y,nlp,&,1,1,1.0
",",arigathanks,por,1,1,1.0
gerrygod,",",arigathanks,1,8,0.125
subo,gerrygod,",",1,1,1.0
la,subo,gerrygod,1,1,1.0
breve,la,subo,1,1,1.0
en,breve,la,1,4,0.25
vavava,en,breve,1,1,1.0
$,vavava,en,1,49,0.02040816326530612
”,jajajaja,&,1,1,1.0
bulto,”,jajajaja,1,1,1.0
del,tt,y,1,2,0.5
tt,y,nlp,1,1,1.0
hagan,bulto,”,1,1,1.0
apoyo,totalmente,la,1,1,1.0
que,hagan,bulto,1,1,1.0
amigos,que,hagan,1,1,1.0
consigan,amigos,que,1,1,1.0
“,consigan,amigos,1,1,1.0
de,“,consigan,1,2,0.5
parte,de,“,1,4,0.25
$,la,parte,1,9,0.1111111111111111
$,fuga,&,1,1,1.0
vámonos,",",gerrygod,1,1,1.0
$,vámonos,",",1,2,0.5
la,causa,&,1,2,0.5
totalmente,la,causa,1,1,1.0
el,peso,en,1,1,1.0
clustering,vistos,en,1,1,1.0
peso,en,los,1,1,1.0
de,ia,precisamente,1,6,0.16666666666666666
más,vacaciones,&,1,1,1.0
necesito,más,vacaciones,1,1,1.0
ya,necesito,más,1,1,1.0
y,ya,necesito,1,15,0.06666666666666667
entro,y,ya,1,1,1.0
ni,entro,y,1,1,1.0
todavía,ni,entro,1,1,1.0
$,todavía,ni,1,1,1.0
man,ya,con,1,1,1.0
tú,?,&,1,2,0.5
precisamente,),&,1,1,1.0
ia,precisamente,),1,1,1.0
cambiar,con,los,1,1,1.0
",",ahorita,los,1,1,1.0
quiero,cambiar,con,1,1,1.0
que,quiero,cambiar,1,2,0.5
la,que,quiero,1,3,0.3333333333333333
(,la,que,1,1,1.0
ia,(,la,1,1,1.0
de,ia,(,1,6,0.16666666666666666
ya,con,las,1,2,0.5
$,a,temas,1,18,0.05555555555555555
bien,jajaja,&,1,1,1.0
calculé,bien,jajaja,1,1,1.0
no,calculé,bien,1,1,1.0
porque,no,calculé,1,3,0.3333333333333333
genial,",",ahorita,1,2,0.5
ahorita,los,veo,1,1,1.0
de,hecho,porque,1,3,0.3333333333333333
si,“,en,1,1,1.0
se,acerca,el,1,1,1.0
acerca,el,caos,1,1,1.0
el,caos,del,1,2,0.5
con,eso,",",1,7,0.14285714285714285
suerte,con,eso,1,1,1.0
$,suerte,con,1,2,0.5
$,nooooo,&,1,1,1.0
llegado,xdddd,&,1,1,1.0
había,llegado,xdddd,1,1,1.0
ya,había,llegado,1,1,1.0
”,ya,había,1,1,1.0
contratación,”,ya,1,4,0.25
saber,si,“,1,2,0.5
$,man,ya,1,2,0.5
jajaj,quería,saber,1,1,1.0
selectos,jajaj,quería,1,1,1.0
temas,selectos,jajaj,1,4,0.25
caos,del,primer,1,1,1.0
del,primer,parcial,1,1,1.0
primer,parcial,&,1,1,1.0
tarde,a,temas,1,1,1.0
llegando,tarde,a,1,1,1.0
ando,llegando,tarde,1,1,1.0
también,ando,llegando,1,1,1.0
porque,también,ando,1,1,1.0
$,porque,también,1,4,0.25
hecho,porque,no,1,1,1.0
llegue,de,hecho,1,1,1.0
eso,",",ojalá,1,1,1.0
abdiel,estoy,colapsando,1,1,1.0
(,disculpa,que,1,1,1.0
